position;x;y;z
4;0.07;0.00;-1.01
4;0.07;0.00;-1.01
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.01
4;0.07;0.00;-1.01
4;0.07;0.00;-1.01
4;0.07;0.00;-1.01
4;0.08;0.00;-1.02
4;0.07;0.00;-1.01
4;0.07;0.00;-1.02
4;0.07;0.00;-1.04
4;0.07;0.00;-1.01
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.01
4;0.07;0.00;-1.01
4;0.07;0.00;-1.02
4;0.07;0.00;-1.01
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.03
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.01
4;0.07;0.00;-1.01
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.08;0.00;-1.01
4;0.08;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
4;0.07;0.00;-1.02
3;-0.02;-0.97;-0.16
1;0.23;-0.09;0.98
3;-0.02;-0.97;-0.16
1;0.23;-0.09;0.98
3;-0.03;-0.97;-0.16
1;0.23;-0.08;0.98
3;-0.03;-0.97;-0.16
1;0.23;-0.08;0.98
3;-0.02;-0.97;-0.16
1;0.22;-0.09;0.97
3;-0.02;-0.97;-0.16
1;0.23;-0.08;0.98
3;-0.02;-0.97;-0.16
1;0.22;-0.09;0.98
3;-0.03;-0.97;-0.16
1;0.22;-0.08;0.98
3;-0.02;-0.97;-0.16
1;0.21;-0.08;0.98
3;-0.03;-0.97;-0.16
1;0.21;-0.08;0.98
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
1;0.21;-0.08;0.98
3;-0.03;-0.97;-0.15
1;0.21;-0.08;0.98
3;-0.03;-0.97;-0.16
1;0.21;-0.08;0.98
3;-0.02;-0.97;-0.16
1;0.22;-0.08;0.98
3;-0.02;-0.97;-0.16
3;-0.03;-0.98;-0.16
1;0.21;-0.08;0.98
3;-0.03;-0.97;-0.15
1;0.21;-0.08;0.98
3;-0.03;-0.97;-0.16
1;0.21;-0.08;1.00
3;-0.02;-0.97;-0.16
1;0.70;-0.44;0.86
3;-0.03;-0.97;-0.15
0;0.12;-0.67;0.70
3;0.25;-0.83;0.52
3;-0.02;-0.97;-0.16
3;0.11;-0.82;0.56
3;-0.02;-0.97;-0.16
3;-0.18;-0.89;-0.03
3;-0.02;-0.97;-0.16
1;0.33;-0.01;0.95
3;-0.02;-0.97;-0.16
0;0.16;0.01;0.98
3;-0.02;-0.97;-0.16
0;0.02;0.00;0.98
3;-0.03;-0.97;-0.16
0;0.08;0.05;0.95
3;-0.02;-0.97;-0.16
1;0.21;-0.43;0.85
3;-0.03;-0.97;-0.16
1;0.28;-0.43;0.87
3;-0.03;-0.97;-0.15
1;0.30;-0.55;0.78
3;-0.03;-0.98;-0.16
1;0.30;-0.53;0.79
3;-0.03;-0.97;-0.16
1;0.31;-0.55;0.79
3;-0.03;-0.97;-0.16
1;0.27;-0.53;0.79
3;-0.03;-0.97;-0.16
1;0.30;-0.54;0.81
3;-0.03;-0.97;-0.16
3;0.15;-0.64;0.12
3;-0.02;-0.97;-0.16
3;-0.08;-0.96;0.00
3;-0.02;-0.97;-0.16
3;-0.04;-0.98;0.04
3;-0.03;-0.97;-0.16
3;-0.15;-1.04;0.10
3;-0.02;-0.97;-0.16
3;0.12;-1.02;0.25
3;-0.03;-0.97;-0.15
3;0.00;-1.21;-0.28
3;-0.02;-0.97;-0.16
3;0.20;-0.97;0.07
3;-0.02;-0.97;-0.16
3;0.15;-0.98;0.04
3;-0.03;-0.96;-0.16
3;0.16;-0.98;0.06
3;-0.03;-0.97;-0.15
3;0.20;-0.95;0.09
3;-0.02;-0.97;-0.16
3;0.18;-0.96;0.11
3;-0.03;-0.97;-0.16
3;0.15;-0.98;0.09
3;-0.03;-0.97;-0.15
3;0.16;-0.97;0.08
3;-0.03;-0.97;-0.16
3;0.15;-0.97;0.10
3;-0.03;-0.97;-0.16
3;0.17;-0.98;0.07
3;-0.03;-0.97;-0.16
3;0.16;-0.97;0.10
3;-0.02;-0.97;-0.16
3;0.16;-0.97;0.09
3;-0.03;-0.97;-0.16
3;0.18;-0.97;0.09
3;-0.02;-0.97;-0.16
3;0.17;-0.97;0.10
3;-0.02;-0.97;-0.16
3;0.17;-0.97;0.11
3;0.17;-0.98;0.09
3;-0.02;-0.98;-0.16
3;0.17;-0.96;0.10
3;-0.03;-0.97;-0.16
3;0.11;-0.95;-0.08
3;-0.02;-0.97;-0.16
1;0.37;-0.08;0.95
3;-0.03;-0.97;-0.16
1;0.21;-0.01;0.97
3;-0.03;-0.97;-0.16
0;0.17;-0.02;1.00
3;-0.03;-0.97;-0.15
1;0.22;-0.06;0.98
3;-0.03;-0.97;-0.16
0;0.16;0.00;1.00
3;-0.03;-0.97;-0.15
1;0.26;-0.01;0.98
3;-0.02;-0.97;-0.16
0;0.17;0.06;0.96
3;-0.03;-0.97;-0.16
0;-0.05;0.02;0.97
3;-0.03;-0.97;-0.16
0;0.10;-0.09;1.01
3;-0.02;-0.97;-0.16
0;0.06;-0.04;0.98
3;-0.03;-0.97;-0.16
0;0.06;0.02;0.99
3;-0.03;-0.97;-0.16
0;0.03;0.02;1.00
3;-0.03;-0.97;-0.15
0;0.06;0.00;1.00
3;-0.03;-0.97;-0.16
1;1.07;-0.06;-0.04
3;-0.03;-0.97;-0.16
1;1.02;0.00;-0.13
3;-0.03;-0.97;-0.16
1;1.05;0.03;-0.08
3;-0.03;-0.97;-0.16
1;0.69;-0.07;0.66
3;-0.03;-0.97;-0.16
2;-0.92;-0.42;-0.12
3;-0.03;-0.97;-0.16
2;-0.90;0.04;-0.16
2;-0.93;0.00;-0.15
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
3;0.11;-0.95;-0.20
3;-0.02;-0.97;-0.16
3;0.14;-0.96;-0.12
3;-0.03;-0.97;-0.16
3;-0.05;-0.99;0.10
3;-0.02;-0.97;-0.15
0;0.15;-0.29;0.96
3;-0.03;-0.97;-0.16
0;0.11;-0.20;0.96
3;-0.02;-0.97;-0.16
2;-0.21;-0.19;0.86
3;-0.03;-0.97;-0.16
2;-0.91;0.14;-0.11
3;-0.03;-0.97;-0.16
2;-0.92;0.06;-0.06
3;-0.03;-0.97;-0.16
3;-0.58;-0.62;0.06
3;-0.02;-0.97;-0.16
1;1.05;-0.02;-0.02
3;-0.03;-0.97;-0.16
1;1.05;0.00;-0.05
3;-0.03;-0.97;-0.16
1;1.03;-0.04;0.00
3;-0.03;-0.97;-0.16
1;1.06;0.02;-0.11
3;-0.02;-0.97;-0.16
1;1.01;0.01;-0.10
3;-0.02;-0.97;-0.16
1;1.02;0.06;-0.08
3;-0.03;-0.97;-0.16
1;1.04;0.07;-0.06
3;-0.02;-0.97;-0.16
1;1.03;0.03;0.00
3;-0.03;-0.96;-0.16
1;1.03;0.01;0.04
3;-0.02;-0.97;-0.16
1;1.03;0.00;0.04
3;-0.03;-0.97;-0.16
1;1.04;0.03;-0.05
3;-0.02;-0.97;-0.16
3;-0.02;-0.97;-0.15
1;1.03;-0.07;0.07
3;-0.02;-0.97;-0.15
1;1.02;0.02;-0.04
3;-0.03;-0.97;-0.15
1;0.23;-0.05;0.99
3;-0.02;-0.97;-0.15
1;1.02;0.13;0.00
3;-0.03;-0.97;-0.15
1;1.06;-0.02;0.05
3;-0.02;-0.97;-0.16
0;0.06;0.05;1.03
3;-0.02;-0.97;-0.16
0;-0.05;0.11;1.15
3;-0.03;-0.97;-0.16
0;-0.06;0.02;0.95
3;-0.03;-0.97;-0.16
0;0.08;0.07;0.99
3;-0.02;-0.97;-0.16
1;0.38;-0.07;0.94
3;-0.03;-0.97;-0.16
0;-0.03;-0.39;0.94
3;-0.02;-0.97;-0.16
0;-0.08;-0.33;0.93
3;-0.03;-0.97;-0.16
0;0.10;-0.30;0.98
3;-0.03;-0.97;-0.16
0;-0.02;-0.25;0.97
3;-0.03;-0.97;-0.16
1;0.44;-0.01;0.82
3;-0.03;-0.97;-0.16
0;0.02;0.43;0.80
3;-0.02;-0.97;-0.16
ponta-cabeca;0.44;0.83;0.33
3;-0.03;-0.97;-0.16
ponta-cabeca;0.44;0.81;0.33
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.15
ponta-cabeca;0.45;0.80;0.37
3;-0.03;-0.97;-0.15
1;0.29;0.19;0.61
3;-0.03;-0.97;-0.16
1;0.16;-0.03;0.81
3;-0.03;-0.97;-0.15
0;-0.11;0.00;1.07
0;0.03;0.00;1.00
3;-0.02;-0.97;-0.16
0;0.03;0.00;0.99
3;-0.03;-0.97;-0.15
0;0.03;0.00;1.00
3;-0.02;-0.97;-0.15
0;0.03;-0.02;0.90
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.01
3;-0.03;-0.97;-0.16
0;0.08;-0.09;0.78
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.02;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.04;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.02;-0.97;-0.15
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
2;-0.47;-0.15;0.56
3;-0.03;-0.97;-0.16
3;0.16;-0.97;-0.08
3;-0.03;-0.97;-0.15
3;0.13;-0.98;-0.09
3;-0.02;-0.97;-0.15
3;0.15;-0.98;-0.07
3;-0.02;-0.97;-0.16
3;0.12;-0.97;-0.04
3;-0.03;-0.97;-0.16
3;0.08;-1.22;-0.33
3;-0.02;-0.97;-0.16
0;0.10;0.00;1.02
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;0.98
3;-0.02;-0.97;-0.16
1;0.76;0.00;0.01
3;-0.03;-0.97;-0.16
1;1.04;0.00;-0.05
3;-0.03;-0.97;-0.16
1;1.03;0.02;-0.11
3;-0.03;-0.97;-0.16
1;1.01;-0.01;-0.08
3;-0.03;-0.97;-0.16
ponta-cabeca;-0.50;0.73;-0.26
3;-0.03;-0.97;-0.16
2;-0.91;-0.06;-0.12
3;-0.03;-0.97;-0.16
2;-0.93;-0.04;-0.11
3;-0.02;-0.97;-0.16
3;-0.03;-0.97;-0.16
3;-0.08;-0.52;-0.59
3;-0.03;-0.97;-0.15
0;-0.05;0.00;1.02
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.01
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
3;-0.02;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.15
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.15
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.02;-0.97;-0.15
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.02;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.02;-0.97;-0.15
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.02;-0.97;-0.16
0;0.03;-0.02;0.97
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
0;0.02;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.02;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
0;0.03;-0.01;1.00
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
0;0.03;-0.01;1.00
0;0.02;-0.01;1.00
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.02;-0.01;1.00
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.15
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.15
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.03;0.00;0.99
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.98
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.17
0;0.03;-0.01;0.99
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.15
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.98;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.02;0.00;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.02;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
3;-0.02;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.02;-0.97;-0.16
0;0.03;-0.01;0.98
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.15
0;0.03;-0.01;0.99
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.15
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;0.99
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
0;0.03;0.00;1.00
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.01
3;-0.03;-0.97;-0.16
0;0.03;-0.01;1.00
3;-0.03;-0.97;-0.16
1;1.04;0.00;0.00
3;-0.03;-0.97;-0.16
1;1.03;0.00;0.00
3;-0.03;-0.97;-0.16
1;1.03;0.00;0.00
3;-0.02;-0.97;-0.16
1;1.03;0.01;0.00
3;-0.02;-0.97;-0.16
3;-0.48;-0.80;-0.22
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
3;-0.02;-0.97;-0.16
2;-0.94;-0.02;0.00
3;-0.02;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.93;-0.01;0.01
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.93;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.93;-0.01;0.01
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.02;-0.98;-0.16
2;-0.95;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.02;0.00
3;-0.03;-0.98;-0.14
2;-0.95;-0.02;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.15
2;-0.95;-0.02;-0.02
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.02
3;-0.03;-0.97;-0.16
2;-0.94;-0.02;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.02;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.02;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.01
3;-0.03;-0.97;-0.15
2;-0.95;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.02;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.15
2;-0.94;-0.02;0.00
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.17
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.01
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.15
2;-0.95;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.00
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.00
2;-0.94;-0.02;0.00
3;-0.03;-0.97;-0.15
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
3;-0.02;-0.97;-0.15
2;-0.95;-0.01;0.00
3;-0.02;-0.97;-0.16
2;-0.95;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.98;-0.16
2;-0.94;-0.01;0.00
3;-0.03;-0.97;-0.16
2;-0.95;-0.01;0.00
3;-0.02;-0.97;-0.16
